handle,time,text
HillaryClinton,2016-04-18T17:38:21,"No child should have to live in fear of losing her parents to deportation. #FightForFamilies
https://t.co/iOICFi8uQ2"
HillaryClinton,2016-04-18T16:25:37,".@TomColicchio, thanks for your work on this issue. Your zip code shouldn't determine your ability to access healthy, affordable food."
HillaryClinton,2016-04-18T15:20:16,"""Anything is possible. Do not let where you come from dictate your life.""
How one New York school is changing lives: https://t.co/QoaXphZmgc"
realDonaldTrump,2016-04-18T11:02:24,Kasich only looks O.K. in polls against Hillary because nobody views him as a threat and therefore have placed ZERO negative ads against him
realDonaldTrump,2016-04-18T10:58:00,Lyin' Ted Cruz can't win with the voters so he has to sell himself to the bosses-I am millions of VOTES ahead! Hillary would destroy him &amp; K
realDonaldTrump,2016-04-18T09:02:13,"""@DiamondandSilk: .@realDonaldTrump is who we need 2 fix this corrupted, rigged system. 4 no Profit, Under budget &amp; ahead of schedule."
HillaryClinton,2016-04-18T00:46:41,"If we stand up for our values instead of turning to division and hate, there's nothing we can't do.
https://t.co/qGQhd9sOmy"
realDonaldTrump,2016-04-17T23:04:53,"Thank you for today's endorsement, New York Veteran Police Association! 
#NewYorkValues https://t.co/AMFBymUXuZ https://t.co/ZQHmkBDUnA"
realDonaldTrump,2016-04-17T21:01:04,"Thank you, California! Will see you soon! #MakeAmericaGreatAgain 
https://t.co/VyxSXUEkZn https://t.co/5rk1U4dQ7r"
HillaryClinton,2016-04-17T19:25:56,Nuestros corazones están con los ecuatorianos y las familias que perdieron a seres queridos en el terremoto de ayer.
HillaryClinton,2016-04-17T18:39:22,Our hearts go out to the people of Ecuador and the families who lost loved ones from yesterday's earthquake. -H
HillaryClinton,2016-04-17T18:20:35,"A great day in East Harlem, in photos. https://t.co/gHbulHPSLu https://t.co/jclVhj7jtD"
HillaryClinton,2016-04-17T16:15:32,“Muchos neoyorquinos luchan por pagar la renta ... y las familias latinas y afroamericanas son las más afectadas”. https://t.co/iUuLn5I5Un
realDonaldTrump,2016-04-17T14:34:12,I would have millions of votes more than Hillary except for the fact that I had 17 opponents and she just had a socialist named Bernie!
realDonaldTrump,2016-04-17T13:41:38,Crooked Hillary Clinton is spending a fortune on ads against me. I am the one person she doesn't want to run against. Will be such fun!
realDonaldTrump,2016-04-17T13:38:31,Lyin' Ted Cruz can't get votes (I am millions ahead of him) so he has to get his delegates from the Republican bosses. It won't work!
realDonaldTrump,2016-04-17T13:34:25,"Lyin' Ted Cruz will never be able to beat Hillary. Despite a rigged delegate system, I am hundreds of delegates ahead of him."
realDonaldTrump,2016-04-17T13:28:41,"I'll be in one of my favorite places this morning, Staten Island. Big crowd, will be fun!"
realDonaldTrump,2016-04-17T02:50:24,"#MakeAmericaGreatAgain #NYPrimary 
https://t.co/x0smlMCWau"
realDonaldTrump,2016-04-17T00:27:45,"Thank you California, Connecticut, Maryland, and Pennsylvania!
#MakeAmericaGreatAgain #Trump2016 https://t.co/pwFFHyzSE6"
realDonaldTrump,2016-04-17T00:13:34,"See you tomorrow Dutchess County, 
New York! #NYPrimary #TrumpTrain
https://t.co/z9LOIkEyOq https://t.co/caMLixZfda"
realDonaldTrump,2016-04-16T23:49:01,"Will be on Hannity tonight. Rebroadcast of town hall from Pittsburgh, PA. 8:00pm on FOX. Enjoy! #Trump2016 https://t.co/ZhaxXnAohm"
realDonaldTrump,2016-04-16T22:02:55,"""@Ollie_621: @FoxNews @realDonaldTrump I think it's more like 64%. #VoteTrumpNY🗽 #MakeAmericaGreatAgain!"
realDonaldTrump,2016-04-16T21:30:09,"""@AshleyEdam: New CBS Poll shows defections from Cruz's core supporters &amp; increased support for @realDonaldTrump ...Not surprising."""
realDonaldTrump,2016-04-16T21:28:30,"""@Trumptbird: Dear  I'm starting to believe that you're actually going to WIN! #Trump2016 #presidenttrump #primary https://t.co/l7IcxN64gz"""
realDonaldTrump,2016-04-16T21:27:48,"""@Trump_Supporter: ""Trump Holds 66% Favorable Rating in New York – Leads Hillary Clinton by 19pts in Empire... https://t.co/sGAS3bFpCy"
realDonaldTrump,2016-04-16T18:16:01,"THANK YOU, SYRACUSE! #NYPrimary
https://t.co/9oHimG204Y https://t.co/agy5p8NCox"
realDonaldTrump,2016-04-16T16:16:13,"Just arrived in Syracuse, NY. Big crowd, great place! We will bring back the desperately needed jobs. #NYPrimary https://t.co/vOEQDsEAKC"
realDonaldTrump,2016-04-16T14:28:39,"#ICYMI: @foxandfriends this morning. 
https://t.co/s5pUEdCWI0"
realDonaldTrump,2016-04-16T12:00:26,I will be interviewed on @foxandfriends at 9:00 A.M. I will be talking about the rigged and boss controlled Republican primaries!
realDonaldTrump,2016-04-16T11:56:11,"""@dmharvey89: @realDonaldTrump @wdct8110 I just voted for @realDonaldTrump in Indiana. Everyone I talk to was following suit!"" Fantastic!"
realDonaldTrump,2016-04-16T01:17:55,"""@herb_stamper: @JackoffJosh711 @SenFrankNiceley @FoxNews @WSJ we are becoming a third world country because of jerks like him"" Great!"
realDonaldTrump,2016-04-16T01:15:29,"""@wdct8110: @realDonaldTrump We love you Donald ! Finally someone who actually cares about us .. !! https://t.co/BKoQu1mm4A"""
realDonaldTrump,2016-04-16T01:14:26,"""@Bubble709_: @realDonaldTrump Praying for your family and your win in New York."" Thank you!"
realDonaldTrump,2016-04-16T00:59:09,"Join me this weekend! #NYPrimary
4/16: SYRACUSE - NOON
https://t.co/Eu43S1wJN9
4/16: WATERTOWN - 3pm
https://t.co/UdOZzisJhA 
#Trump2016"
realDonaldTrump,2016-04-15T21:52:38,"Thank you, @NYPost! #Trump2016
https://t.co/KzGweIxaEo"
realDonaldTrump,2016-04-15T21:12:00,Thank you America! #Trump2016 https://t.co/PTKkrLeuCB
realDonaldTrump,2016-04-15T03:50:37,"MAKE AMERICA GREAT AGAIN!
https://t.co/VxVOG3c5RZ"
realDonaldTrump,2016-04-14T17:55:23,"Join me on Saturday- in Syracuse, New York! #NYPrimary #Trump2016
https://t.co/F6JkPKb1hn https://t.co/yfJZUlDdCM"
realDonaldTrump,2016-04-14T04:47:21,"Thank you Pittsburgh, Pennsylvania!
#MakeAmericaGreatAgain #Trump2016 https://t.co/7WHS3vbXSw"
realDonaldTrump,2016-04-14T04:11:46,Big protest march in Colorado on Friday afternoon! Don't let the bosses take your vote!
realDonaldTrump,2016-04-14T03:53:59,The rules DID CHANGE in Colorado shortly after I entered the race in June because the pols and their bosses knew I would win with the voters
realDonaldTrump,2016-04-14T03:46:29,Biggest story in politics is now happening in the great State of Colorado where over one million people have been precluded from voting!
realDonaldTrump,2016-04-14T01:06:25,Will be interviewed by @SeanHannity on @FoxNews tonight at 10pm from Pennsylvania. Enjoy! #Trump2016 https://t.co/8IJ40zKS90
realDonaldTrump,2016-04-13T13:48:43,"Join me in Pittsburgh- tonight at 7pmE! #Trump2016 #TrumpTrain
Tickets: https://t.co/TrKj5lGXup"
realDonaldTrump,2016-04-13T05:11:41,#MakeAmericaGreatAgain #Trump2016 https://t.co/249n3yLQxS
realDonaldTrump,2016-04-13T05:10:07,#MakeAmericaGreatAgain #Trump2016  https://t.co/l5TyL8U4e8
realDonaldTrump,2016-04-13T03:53:39,Great to be on @andersoncooper tonight with my wonderful family. Will be rebroadcast at 12:00 A.M.  (EASTERN).
realDonaldTrump,2016-04-12T22:15:28,"I LOVE NEW YORK! #NewYorkValues 
https://t.co/dbTDhYAX1v"
realDonaldTrump,2016-04-12T16:10:23,"THANK YOU California, Maryland, New York, and Pennsylvania! See you soon!
#MakeAmericaGreatAgain #Trump2016 https://t.co/2lyqnMRIGq"
realDonaldTrump,2016-04-12T16:02:54,Missouri just confirmed #Trump2016 as the official winner- with an additional 12 delegates. #MakeAmericaGreatAgain https://t.co/AVTkCAne5w
realDonaldTrump,2016-04-12T10:13:02,"WOW, great new poll- New York! Thank you for your support! #Trump2016
#NewYorkValues https://t.co/kuvCXJXjcr https://t.co/WSVmdI8vfZ"
realDonaldTrump,2016-04-12T01:31:23,"Thank you Albany, New York!
#MakeAmericaGreatAgain #Trump2016
https://t.co/IAOuSY5VDC https://t.co/WcItUuxej8"
realDonaldTrump,2016-04-11T23:02:54,"Join me in Rome, NY- tomorrow!
#Trump2016 #NYPrimary
Tickets available: https://t.co/VGCdQubia1"
realDonaldTrump,2016-04-11T22:49:25,"Tune in &amp; join me live in Albany, New York! 7pmE start time! I love you New York! #Trump2016 #TrumpTrain 
https://t.co/rY5zqUX9Wu"
realDonaldTrump,2016-04-11T22:07:39,"A very interesting piece, by a very good writer, @KirstenPowers of @USATODAY and @FoxNews. https://t.co/gLuMitRitg"
realDonaldTrump,2016-04-11T20:58:59,"Leaving for Albany, New York now, massive crowd expected. Very exciting!"
realDonaldTrump,2016-04-11T20:58:42,Why does the liberal media think Bill O'Reilly  (@oreillyfactor) is a complete and total vulgarian? I don't think so!
realDonaldTrump,2016-04-11T20:40:53,Colorado Trump Delegates Scratched from Ballots at GOP Convention https://t.co/WLkmYjJJR9
realDonaldTrump,2016-04-11T15:29:51,"This is happening all over our country—great people being disenfranchised by
politicians. Repub party is in trouble! https://t.co/wNXRqVl9Uu"
realDonaldTrump,2016-04-11T12:21:11,"""@AnnesLimo: @realDonaldTrump @WVTTS1017 Thanks for Rochester rally.""  Great people, thank you!"
realDonaldTrump,2016-04-11T11:18:43,"""@WVTTS1017: @realDonaldTrump just listened to you on fox. I love you so much.""  Thank you!"
realDonaldTrump,2016-04-11T11:18:17,"""@autoprofessor17: @realDonaldTrump Great job on Fox n Friends this morning. Very well spoken and presidential. #TrumpTrain"""
realDonaldTrump,2016-04-11T11:17:16,"""@TimeHasCome1: @WayneDupreeShow @ThePatriot143 Trump needs to hold a massive protest rally in Colorado. He'd get 100k &amp; own the news cycle"""
realDonaldTrump,2016-04-11T10:45:01,I will be interviewed on @foxandfriends at 7:00 A.M. Enjoy!
realDonaldTrump,2016-04-11T00:50:56,The people of Colorado had their vote taken away from them by the phony politicians. Biggest story in politics. This will not be allowed!
realDonaldTrump,2016-04-11T00:28:54,How is it possible that the people of the great State of Colorado never got to vote in the Republican Primary? Great anger - totally unfair!
realDonaldTrump,2016-04-10T19:23:50,"#MakeAmericaGreatAgain #Trump2016
https://t.co/TvFgM4TqKj"
realDonaldTrump,2016-04-10T13:47:57,I win a state in votes and then get non-representative delegates because they are offered all sorts of goodies by Cruz campaign. Bad system!
realDonaldTrump,2016-04-10T13:40:23,The @nytimes purposely covers me so inaccurately. I want other nations to pay the U.S. for our defense of them. We are the suckers-no more!
realDonaldTrump,2016-04-10T11:29:49,"""@agentvf: New Jersey Man Joseph Hornick Willing to Go to Jail for Flying Trump Flag - Breitbart https://t.co/zky3vlOJu4  @Q102Philly"""
realDonaldTrump,2016-04-10T11:25:38,"""@getreal1234: @realDonaldTrump @Kids123Nicholas @gqforbes @RepTomMarino let's go Pa he has my vote Go Trump"""
realDonaldTrump,2016-04-10T03:17:30,"""@jlopez05391: @realDonaldTrump Rochester loves you! See you tomorrow! #MakeAmericaGreatAgain #Trump2016 #TrumpTrain"" A big crowd!"
realDonaldTrump,2016-04-10T03:10:16,"""@becker_berta: @vivhall3 @Reince Millions more will burn their Republican registration if GOP continues to subvert the will of the people."""
realDonaldTrump,2016-04-10T03:05:28,"""@metalmom888:  @Theresa_Cali If the GOP screws Trump, his millions will walk from the GOP never to return! They better think long and hard"""
realDonaldTrump,2016-04-10T03:04:56,"""@AnnCoulter: GOP is trying to steal nomination from the winner (Trump) not block an insurgent catching up 2 frontrunner (Sanders)."
realDonaldTrump,2016-04-10T03:02:59,"""@governor_savage: @realDonaldTrump is the only person who can save us from this corrupt political mess. #MakeAmericaGreatAgain"""
realDonaldTrump,2016-04-10T03:02:23,"""@Mutual408Grace: @realDonaldTrump @gene70 California women love Mr Trump too. Will make it happen in New York on April 19. Go out &amp; vote."""
realDonaldTrump,2016-04-10T03:00:04,"""@Kids123Nicholas: @gqforbes  @RepTomMarino @realDonaldTrump.Lets get it done Philadelphia Pa.Make Trump your pick for president now."
realDonaldTrump,2016-04-10T02:47:20,"""@PennyHicks13: @Carolde @kisster1 @FoxNews   Your tax and economic plans are second to none! https://t.co/Q08Kp4esxl Media shld report."
realDonaldTrump,2016-04-10T02:45:46,"""@Theresa_Cali: Poll shows @realDonaldTrump leads among registered Republican women with 44%. 👍🏻 https://t.co/yQmh3iSPBY"" Thank you!"
realDonaldTrump,2016-04-10T02:44:11,"""@vivhall3: @realDonaldTrump here your delegate replaced at CO GOP convention. https://t.co/NxYhzdcMS0"" Very sad!"
realDonaldTrump,2016-04-09T21:29:18,"A great honor to visit the 9/11 Memorial Museum with my wife, @MELANIATRUMP, today. #NewYorkValues https://t.co/eKCEWRD0Ro"
realDonaldTrump,2016-04-09T12:02:59,"""@gene70: @realDonaldTrump The Real Person Of The Year! https://t.co/3yFUZALNVn""  Wow!"
realDonaldTrump,2016-04-09T11:44:24,"""@gene70: @realDonaldTrump Fugedaboudit!!! The woman in New York love Donald Trump!!! https://t.co/ZcfT90hGEX"""
realDonaldTrump,2016-04-09T11:22:32,"Bernie Sanders says that Hillary Clinton is unqualified to be president. Based on her decision making ability, I can go along with that!"
realDonaldTrump,2016-04-09T03:07:00,"Isn't it a shame that the person who will have by far the most delegates and many millions more votes than anyone else, me, still must fight"
realDonaldTrump,2016-04-09T02:58:52,"""@DnGLax:  Yes! Thank U 4 coming to LI! It was a thrill 2 B part of it! U will get the job done! #MakeAmericaGreatAgain #trump2016 🇺🇸"""
realDonaldTrump,2016-04-09T02:52:33,"""@AlexNightrasor: @realDonaldTrump @lilrachiepoo Trump will be our best president since Reagan!"
realDonaldTrump,2016-04-09T02:35:06,"""@lilrachiepoo: @realDonaldTrump Thank you, Mr. Trump, for your personal and financial sacrifices in this journey to #MAKEAMERICAGREATAGAIN"""
realDonaldTrump,2016-04-09T02:33:07,"""@RepaloneLori: @realDonaldTrump @kirstiealley we love you and know you will do an awesome job! Saw you in bethpage !! 👏👏👏"" Thank you."
realDonaldTrump,2016-04-09T02:32:07,"""@redneckgp: All you haters out there, STOP trashing the only candidate @realDonaldTrump that will put ALL OF YOU &amp; AMERICA FIRST  #trump"""
realDonaldTrump,2016-04-09T02:28:16,"""@RepMartinDaniel: We support you #HaileyPuckett. You will go far in life. Smart and courageous!"
realDonaldTrump,2016-04-09T01:54:31,"""@kirstiealley: HELLO BOYS! this is my formal endorsement of @realDonaldTrump &amp; I'm a woman! (last I checked) And Rudy, U R amazing!"
realDonaldTrump,2016-04-09T01:51:16,"""@Cam: Reports are RNC has received +1 million postcards so far! If I get more info on ## I'll post @AnnCoulter https://t.co/yhyWihDdMq"""
realDonaldTrump,2016-04-08T21:09:44,“Donald Trump—The Disrupter” will air on @FoxNews Saturday night and Sunday night at 8 PM ET. Anchored by @BretBaier. @johnrobertsFox
realDonaldTrump,2016-04-08T20:06:21,"Nobody beats me on National Security. 
https://t.co/sCrj4Ha1I5"
realDonaldTrump,2016-04-08T19:17:12,Looks like I was right about NATO. I had no doubt. https://t.co/x6Ne3sjAWz
realDonaldTrump,2016-04-08T19:12:12,Jennifer is a terrific person. https://t.co/EHL702civ5
realDonaldTrump,2016-04-08T12:11:29,"""@R_U_OK_UK: @realDonaldTrump @glozee1 @PaulManafort @CNN @DanScavino Vote trump to save the west. Don't become like Europe - #WakeUpAmerica"
realDonaldTrump,2016-04-08T12:08:45,"""@glozee1: Great interview with @PaulManafort on @CNN regarding @realDonaldTrump path to victory #NewDay #MakeAmericaGreatAgain @DanScavino"""
realDonaldTrump,2016-04-08T12:05:56,"""@WPayton344: @PaulManafort Great Interview on CNN-Being from CT- I am thrilled you are part of this Team-GO TRUMP!"""
realDonaldTrump,2016-04-08T12:03:23,"So great to be in New York. Catching up on many things (remember, I am still running a major business while I campaign) and loving it!"
realDonaldTrump,2016-04-08T02:50:00,"""@iamDaveK: @realDonaldTrump first WWE Hall of Famer to become president?"""
realDonaldTrump,2016-04-08T02:48:30,"""@DiCristo13: @realDonaldTrump let's have the policy speeches on immigration, economy,  foreign policy, and NATO! https://t.co/Uuit2hWmhW"""
realDonaldTrump,2016-04-08T02:47:06,"""@Keeblerqueen: @RealRudyGiulian @realDonaldTrump Thanks Rudy!!! Trump will be a great president!!"""
realDonaldTrump,2016-04-08T02:45:59,"""@Genie115: #MakeAmericaGreatAgain we can only do that with @realDonaldTrump RT https://t.co/RViAgxoa4t"""
realDonaldTrump,2016-04-08T02:08:59,"""@gracefulme3: @seanhannity @tedcruz @realDonaldTrump Cruz is hated in New York. He should go home - no place for a phony"""
